<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.05.25	01:00:00	1.21704	1.21871	1.21675	1.21852	554	0	0
2020.05.25	02:00:00	1.21852	1.21876	1.21804	1.21854	1176	0	1
2020.05.25	03:00:00	1.21854	1.21915	1.21771	1.21864	1043	0	0
2020.05.25	04:00:00	1.21864	1.21874	1.21749	1.21809	1324	0	0
2020.05.25	05:00:00	1.21810	1.21814	1.21733	1.21737	1111	0	0
2020.05.25	06:00:00	1.21738	1.21819	1.21738	1.21772	1166	0	2
2020.05.25	07:00:00	1.21773	1.21818	1.21773	1.21803	709	0	0
2020.05.25	08:00:00	1.21803	1.21834	1.21711	1.21751	874	0	1
2020.05.25	09:00:00	1.21747	1.21799	1.21693	1.21732	1735	0	0
2020.05.25	10:00:00	1.21728	1.21781	1.21637	1.21655	2046	0	0
2020.05.25	11:00:00	1.21654	1.21872	1.21643	1.21819	1939	0	0
2020.05.25	12:00:00	1.21819	1.21886	1.21776	1.21865	1842	0	0
2020.05.25	13:00:00	1.21863	1.21864	1.21782	1.21821	1674	0	0
2020.05.25	14:00:00	1.21821	1.21919	1.21738	1.21913	1773	0	0
2020.05.25	15:00:00	1.21914	1.21925	1.21839	1.21839	1664	0	0
2020.05.25	16:00:00	1.21844	1.21959	1.21812	1.21950	2341	0	0
2020.05.25	17:00:00	1.21948	1.22033	1.21876	1.21957	2185	0	0
2020.05.25	18:00:00	1.21954	1.21993	1.21891	1.21950	1245	0	0
2020.05.25	19:00:00	1.21949	1.22001	1.21845	1.21861	1104	0	1
2020.05.25	20:00:00	1.21861	1.21955	1.21859	1.21919	1710	0	1
2020.05.25	21:00:00	1.21919	1.21942	1.21901	1.21928	2002	0	3
2020.05.25	22:00:00	1.21925	1.21946	1.21896	1.21937	1703	0	6
2020.05.25	23:00:00	1.21937	1.21950	1.21731	1.21799	2595	0	5
2020.05.26	00:00:00	1.21795	1.21921	1.21765	1.21851	521	0	4
2020.05.26	01:00:00	1.21853	1.21906	1.21828	1.21884	825	0	3
2020.05.26	02:00:00	1.21884	1.22019	1.21878	1.22015	815	0	2
2020.05.26	03:00:00	1.22015	1.22183	1.21969	1.22167	1571	0	0
2020.05.26	04:00:00	1.22167	1.22228	1.22066	1.22098	1886	0	0
2020.05.26	05:00:00	1.22100	1.22151	1.22045	1.22083	1298	0	0
2020.05.26	06:00:00	1.22083	1.22166	1.22040	1.22161	1194	0	0
2020.05.26	07:00:00	1.22162	1.22236	1.22126	1.22181	1068	0	0
2020.05.26	08:00:00	1.22181	1.22204	1.22151	1.22201	867	0	1
2020.05.26	09:00:00	1.22202	1.22575	1.22197	1.22541	2872	0	0
2020.05.26	10:00:00	1.22538	1.22678	1.22498	1.22648	4261	0	0
2020.05.26	11:00:00	1.22649	1.23047	1.22606	1.23019	4390	0	0
2020.05.26	12:00:00	1.23018	1.23257	1.23018	1.23116	4291	0	0
2020.05.26	13:00:00	1.23113	1.23199	1.23010	1.23095	3298	0	0
2020.05.26	14:00:00	1.23097	1.23431	1.23025	1.23377	3110	0	0
2020.05.26	15:00:00	1.23380	1.23488	1.23332	1.23437	3166	0	0
2020.05.26	16:00:00	1.23437	1.23528	1.23288	1.23391	3811	0	0
2020.05.26	17:00:00	1.23391	1.23628	1.23206	1.23622	5025	0	0
2020.05.26	18:00:00	1.23620	1.23620	1.23333	1.23349	4127	0	0
2020.05.26	19:00:00	1.23349	1.23461	1.23321	1.23352	2660	0	0
2020.05.26	20:00:00	1.23351	1.23367	1.23215	1.23251	2337	0	0
2020.05.26	21:00:00	1.23251	1.23443	1.23239	1.23419	2038	0	0
2020.05.26	22:00:00	1.23420	1.23462	1.23255	1.23277	2613	0	0
2020.05.26	23:00:00	1.23274	1.23383	1.23274	1.23341	1496	0	0
2020.05.27	00:00:00	1.23247	1.23389	1.23247	1.23323	752	0	1
2020.05.27	01:00:00	1.23335	1.23357	1.23322	1.23337	604	0	1
2020.05.27	02:00:00	1.23337	1.23368	1.23300	1.23312	905	0	0
2020.05.27	03:00:00	1.23312	1.23333	1.23156	1.23219	1710	0	1
2020.05.27	04:00:00	1.23219	1.23313	1.23186	1.23186	1849	0	0
2020.05.27	05:00:00	1.23186	1.23235	1.23114	1.23219	1979	0	0
2020.05.27	06:00:00	1.23219	1.23244	1.23123	1.23178	1498	0	0
2020.05.27	07:00:00	1.23178	1.23200	1.23108	1.23127	1178	0	0
2020.05.27	08:00:00	1.23127	1.23207	1.23096	1.23160	1482	0	0
2020.05.27	09:00:00	1.23160	1.23320	1.23037	1.23127	2284	0	0
2020.05.27	10:00:00	1.23127	1.23197	1.22882	1.22965	3845	0	0
2020.05.27	11:00:00	1.22966	1.23152	1.22926	1.23026	3825	0	0
2020.05.27	12:00:00	1.23026	1.23388	1.22805	1.23388	7159	0	0
2020.05.27	13:00:00	1.23388	1.23540	1.23211	1.23339	5754	0	0
2020.05.27	14:00:00	1.23339	1.23408	1.23071	1.23123	4145	0	0
2020.05.27	15:00:00	1.23123	1.23141	1.22578	1.22723	6653	0	0
2020.05.27	16:00:00	1.22722	1.22829	1.22456	1.22571	6243	0	0
2020.05.27	17:00:00	1.22573	1.22755	1.22110	1.22116	6685	0	0
2020.05.27	18:00:00	1.22114	1.22329	1.22040	1.22294	5959	0	0
2020.05.27	19:00:00	1.22292	1.22482	1.22253	1.22389	4279	0	0
2020.05.27	20:00:00	1.22389	1.22567	1.22330	1.22523	3059	0	0
2020.05.27	21:00:00	1.22524	1.22569	1.22444	1.22550	2459	0	1
2020.05.27	22:00:00	1.22550	1.22632	1.22469	1.22543	2722	0	1
2020.05.27	23:00:00	1.22543	1.22631	1.22519	1.22578	1649	0	1
2020.05.28	00:00:00	1.22596	1.22615	1.22563	1.22599	485	0	4
2020.05.28	01:00:00	1.22599	1.22630	1.22590	1.22630	551	0	2
2020.05.28	02:00:00	1.22630	1.22682	1.22596	1.22628	991	0	0
2020.05.28	03:00:00	1.22630	1.22691	1.22595	1.22667	1601	0	0
2020.05.28	04:00:00	1.22667	1.22763	1.22596	1.22687	2177	0	0
2020.05.28	05:00:00	1.22687	1.22719	1.22599	1.22664	1516	0	2
2020.05.28	06:00:00	1.22664	1.22688	1.22521	1.22527	1457	0	0
2020.05.28	07:00:00	1.22527	1.22563	1.22479	1.22529	1555	0	0
2020.05.28	08:00:00	1.22529	1.22632	1.22483	1.22587	1779	0	0
2020.05.28	09:00:00	1.22594	1.22809	1.22558	1.22675	2664	0	0
2020.05.28	10:00:00	1.22677	1.22773	1.22575	1.22582	4003	0	0
2020.05.28	11:00:00	1.22582	1.22690	1.22447	1.22541	4236	0	0
2020.05.28	12:00:00	1.22541	1.22837	1.22467	1.22575	4203	0	0
2020.05.28	13:00:00	1.22575	1.22612	1.22335	1.22377	4283	0	0
2020.05.28	14:00:00	1.22377	1.22665	1.22361	1.22537	3111	0	0
2020.05.28	15:00:00	1.22536	1.22874	1.22536	1.22766	4528	0	0
2020.05.28	16:00:00	1.22765	1.23046	1.22761	1.22852	5801	0	0
2020.05.28	17:00:00	1.22850	1.23349	1.22776	1.23193	5806	0	0
2020.05.28	18:00:00	1.23195	1.23323	1.23078	1.23241	4983	0	0
2020.05.28	19:00:00	1.23241	1.23428	1.23196	1.23377	3594	0	0
2020.05.28	20:00:00	1.23376	1.23411	1.23293	1.23324	2468	0	0
2020.05.28	21:00:00	1.23324	1.23431	1.23302	1.23428	2360	0	0
2020.05.28	22:00:00	1.23428	1.23442	1.23112	1.23139	3854	0	0
2020.05.28	23:00:00	1.23136	1.23237	1.23135	1.23176	1574	0	1
2020.05.29	00:00:00	1.23145	1.23232	1.23084	1.23212	822	0	8
2020.05.29	01:00:00	1.23212	1.23245	1.23182	1.23188	952	0	0
2020.05.29	02:00:00	1.23188	1.23221	1.23168	1.23180	1362	0	0
2020.05.29	03:00:00	1.23186	1.23250	1.23079	1.23215	2112	0	0
2020.05.29	04:00:00	1.23215	1.23290	1.23149	1.23255	2107	0	1
2020.05.29	05:00:00	1.23255	1.23288	1.23187	1.23270	1999	0	1
2020.05.29	06:00:00	1.23270	1.23307	1.23213	1.23278	1577	0	2
2020.05.29	07:00:00	1.23279	1.23445	1.23279	1.23436	1458	0	2
2020.05.29	08:00:00	1.23436	1.23580	1.23378	1.23457	1770	0	0
2020.05.29	09:00:00	1.23459	1.23530	1.23306	1.23468	3014	0	0
2020.05.29	10:00:00	1.23464	1.23532	1.23052	1.23203	5311	0	0
2020.05.29	11:00:00	1.23196	1.23246	1.22918	1.22940	4751	0	0
2020.05.29	12:00:00	1.22949	1.23164	1.22900	1.23002	5075	0	0
2020.05.29	13:00:00	1.23002	1.23388	1.22991	1.23234	3939	0	0
2020.05.29	14:00:00	1.23234	1.23661	1.23193	1.23646	4485	0	0
2020.05.29	15:00:00	1.23654	1.23698	1.23452	1.23531	4318	0	0
2020.05.29	16:00:00	1.23531	1.23608	1.23321	1.23521	6754	0	0
2020.05.29	17:00:00	1.23521	1.23938	1.23444	1.23679	9203	0	0
2020.05.29	18:00:00	1.23679	1.23684	1.23115	1.23167	7895	0	0
2020.05.29	19:00:00	1.23168	1.23230	1.22909	1.23168	4803	0	0
2020.05.29	20:00:00	1.23168	1.23179	1.22974	1.23095	4055	0	0
2020.05.29	21:00:00	1.23095	1.23322	1.23047	1.23252	5675	0	0
2020.05.29	22:00:00	1.23259	1.23512	1.23164	1.23478	5837	0	0
2020.05.29	23:00:00	1.23479	1.23594	1.23454	1.23509	2090	0	0
2020.06.01	00:00:00	1.23231	1.23487	1.23231	1.23404	663	0	1
